1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
43,3,3434,11,15,2,2,0,4,1,0,0,34,38,0
42,3,3448,11,15,2,2,0,4,1,0,0,34,38,0
33,3,3468,11,15,2,2,0,4,1,0,0,34,38,0
24,3,3495,11,15,2,2,0,4,1,0,0,34,38,0
30,3,3502,11,15,2,2,0,4,1,0,0,34,38,0
31,3,3502,11,15,2,2,0,4,1,0,0,34,38,0
34,3,3547,11,15,2,2,0,4,1,0,0,34,38,0
33,3,3619,11,15,2,2,0,4,1,0,0,34,38,0
22,3,3706,11,15,2,2,0,4,1,0,0,34,38,0
34,3,3770,11,15,2,2,0,4,1,0,0,34,38,0
12,3,3784,11,15,2,2,0,4,1,0,0,34,38,0
21,3,3822,11,15,2,2,0,4,1,0,0,34,38,0
16,3,3914,11,15,2,2,0,4,1,0,0,34,38,0
14,1,3923,11,15,2,2,0,4,1,0,0,34,38,0
36,3,4022,11,15,2,2,0,4,1,0,0,34,38,0
10,3,4115,11,15,2,2,0,4,1,0,0,34,38,0
17,3,4193,11,15,2,2,0,4,1,0,0,34,38,0
21,3,4197,11,15,2,2,0,4,1,0,0,34,38,0
19,3,4311,11,15,2,2,0,4,1,0,0,34,38,0
37,3,4345,11,15,2,2,0,4,1,0,0,34,38,0
15,3,4372,11,15,2,2,0,4,1,0,0,34,38,0
18,5,4461,11,15,2,2,0,4,1,0,0,34,38,0
32,3,4467,11,15,2,2,0,4,1,0,0,34,38,0
3,3,4469,11,15,2,2,0,4,1,0,0,34,38,0
15,1,4487,11,15,2,2,0,4,1,0,0,34,38,0
42,3,4494,11,15,2,2,0,4,1,0,0,34,38,0
21,3,4587,11,15,2,2,0,4,1,0,0,34,38,0
26,3,4610,11,15,2,2,0,4,1,0,0,34,38,0
39,3,4634,11,15,2,2,0,4,1,0,0,34,38,0
16,3,4652,11,15,2,2,0,4,1,0,0,34,38,0
20,3,4661,11,15,2,2,0,4,1,0,0,34,38,0
24,1,4725,11,15,2,2,0,4,1,0,0,34,38,0
20,0,4733,11,15,2,2,0,4,1,0,0,34,38,0
20,4,4837,11,15,2,2,0,4,1,0,0,34,38,0
34,3,4909,11,15,2,2,0,4,1,0,0,34,38,0
33,3,4978,11,15,2,2,0,4,1,0,0,34,38,0
26,3,5006,11,15,2,2,0,4,1,0,0,34,38,0
12,5,5058,11,15,2,2,0,4,1,0,0,34,38,0
17,3,5070,11,15,2,2,0,4,1,0,0,34,38,0
22,3,5082,11,15,2,2,0,4,1,0,0,34,38,0
10,3,5131,11,15,2,2,0,4,1,0,0,34,38,0
10,3,5146,11,15,2,2,0,4,1,0,0,34,38,0
36,3,5162,11,15,2,2,0,4,1,0,0,34,38,0
21,3,5177,11,15,2,2,0,4,1,0,0,34,38,0
27,3,5337,11,15,2,2,0,4,1,0,0,34,38,0
29,3,5365,11,15,2,2,0,4,1,0,0,34,38,0
23,3,5367,11,15,2,2,0,4,1,0,0,34,38,0
12,5,5536,11,15,2,2,0,4,1,0,0,34,38,0
29,3,5540,11,15,2,2,0,4,1,0,0,34,38,0
20,3,5579,11,15,2,2,0,4,1,0,0,34,38,0
39,1,5604,11,15,2,2,0,4,1,0,0,34,38,0
16,3,5653,11,15,2,2,0,4,1,0,0,34,38,0
18,3,5703,11,15,2,2,0,4,1,0,0,34,38,0
19,3,5757,11,15,2,2,0,4,1,0,0,34,38,0
7,3,5821,11,15,2,2,0,4,1,0,0,34,38,0
17,1,5826,11,15,2,2,0,4,1,0,0,34,38,0
29,3,5883,11,15,2,2,0,4,1,0,0,34,38,0
29,3,5883,11,15,2,2,0,4,1,0,0,34,38,0
14,3,5904,11,15,2,2,0,4,1,0,0,34,38,0
5,3,5934,11,15,2,2,0,4,1,0,0,34,38,0
33,3,5935,11,15,2,2,0,4,1,0,0,34,38,0
12,3,5945,11,15,2,2,0,4,1,0,0,34,38,0
27,3,5958,11,15,2,2,0,4,1,0,0,34,38,0
22,3,5992,11,15,2,2,0,4,1,0,0,34,38,0
20,5,5997,11,15,2,2,0,4,1,0,0,34,38,0
23,3,6013,11,15,2,2,0,4,1,0,0,34,38,0
28,3,6017,11,15,2,2,0,4,1,0,0,34,38,0
24,1,6033,11,15,2,2,0,4,1,0,0,34,38,0
16,3,6060,11,15,2,2,0,4,1,0,0,34,38,0
25,3,6146,11,15,2,2,0,4,1,0,0,34,38,0
37,3,6156,11,15,2,2,0,4,1,0,0,34,38,0
28,3,6200,11,15,2,2,0,4,1,0,0,34,38,0
13,3,6201,11,15,2,2,0,4,1,0,0,34,38,0
16,5,6242,11,15,2,2,0,4,1,0,0,34,38,0
23,3,6255,11,15,2,2,0,4,1,0,0,34,38,0
7,3,6266,11,15,2,2,0,4,1,0,0,34,38,0
45,3,6312,11,15,2,2,0,4,1,0,0,34,38,0
20,3,6358,11,15,2,2,0,4,1,0,0,34,38,0
33,3,6394,11,15,2,2,0,4,1,0,0,34,38,0
25,3,6453,11,15,2,2,0,4,1,0,0,34,38,0
12,5,6514,11,15,2,2,0,4,1,0,0,34,38,0
6,3,6583,11,15,2,2,0,4,1,0,0,34,38,0
20,3,6590,11,15,2,2,0,4,1,0,0,34,38,0
29,3,6634,11,15,2,2,0,4,1,0,0,34,38,0
18,3,6686,11,15,2,2,0,4,1,0,0,34,38,0
25,1,6888,11,15,2,2,0,4,1,0,0,34,38,0
27,3,6899,11,15,2,2,0,4,1,0,0,34,38,0
19,3,7012,11,15,2,2,0,4,1,0,0,34,38,0
17,3,7068,11,15,2,2,0,4,1,0,0,34,38,0
12,5,7178,11,15,2,2,0,4,1,0,0,34,38,0
36,3,7300,11,15,2,2,0,4,1,0,0,34,38,0
45,3,7384,11,15,2,2,0,4,1,0,0,34,38,0
2,3,7466,11,15,2,2,0,4,1,0,0,34,38,0
8,3,7496,11,15,2,2,0,4,1,0,0,34,38,0
18,3,7515,11,15,2,2,0,4,1,0,0,34,38,0
16,0,7579,11,15,2,2,0,4,1,0,0,34,38,0
15,3,7579,11,15,2,2,0,4,1,0,0,34,38,0
28,3,7604,11,15,2,2,0,4,1,0,0,34,38,0
19,3,7623,11,15,2,2,0,4,1,0,0,34,38,0
19,3,7655,11,15,2,2,0,4,1,0,0,34,38,0
32,3,7715,11,15,2,2,0,4,1,0,0,34,38,0
36,3,7720,11,15,2,2,0,4,1,0,0,34,38,0
10,3,7753,11,15,2,2,0,4,1,0,0,34,38,0
18,3,7772,11,15,2,2,0,4,1,0,0,34,38,0
18,6,7885,11,15,2,2,0,4,1,0,0,34,38,0
11,3,7888,11,15,2,2,0,4,1,0,0,34,38,0
15,3,8162,11,15,2,2,0,4,1,0,0,34,38,0
9,3,8172,11,15,2,2,0,4,1,0,0,34,38,0
32,3,8175,11,15,2,2,0,4,1,0,0,34,38,0
19,3,8219,11,15,2,2,0,4,1,0,0,34,38,0
15,3,8339,11,15,2,2,0,4,1,0,0,34,38,0
17,3,8435,11,15,2,2,0,4,1,0,0,34,38,0
40,3,8437,11,15,2,2,0,4,1,0,0,34,38,0
25,5,8441,11,15,2,2,0,4,1,0,0,34,38,0
28,3,8446,11,15,2,2,0,4,1,0,0,34,38,0
18,3,8467,11,15,2,2,0,4,1,0,0,34,38,0
15,3,8668,11,15,2,2,0,4,1,0,0,34,38,0
23,3,8812,11,15,2,2,0,4,1,0,0,34,38,0
43,3,8823,11,15,2,2,0,4,1,0,0,34,38,0
42,3,8862,11,15,2,2,0,4,1,0,0,34,38,0
30,3,8874,11,15,2,2,0,4,1,0,0,34,38,0
41,3,8892,11,15,2,2,0,4,1,0,0,34,38,0
20,3,8903,11,15,2,2,0,4,1,0,0,34,38,0
21,3,8910,11,15,2,2,0,4,1,0,0,34,38,0
41,6,8916,11,15,2,2,0,4,1,0,0,34,38,0
32,5,8935,11,15,2,2,0,4,1,0,0,34,38,0
11,3,8965,11,15,2,2,0,4,1,0,0,34,38,0
26,3,8976,11,15,2,2,0,4,1,0,0,34,38,0
32,4,9043,11,15,2,2,0,4,1,0,0,34,38,0
42,3,9160,11,15,2,2,0,4,1,0,0,34,38,0
24,3,9285,11,15,2,2,0,4,1,0,0,34,38,0
30,3,9357,11,15,2,2,0,4,1,0,0,34,38,0
11,3,9412,11,15,2,2,0,4,1,0,0,34,38,0
18,3,9413,11,15,2,2,0,4,1,0,0,34,38,0
41,3,9421,11,15,2,2,0,4,1,0,0,34,38,0
9,1,9437,11,15,2,2,0,4,1,0,0,34,38,0
16,3,9480,11,15,2,2,0,4,1,0,0,34,38,0
16,3,9489,11,15,2,2,0,4,1,0,0,34,38,0
46,3,9490,11,15,2,2,0,4,1,0,0,34,38,0
39,3,9521,11,15,2,2,0,4,1,0,0,34,38,0
35,3,9556,11,15,2,2,0,4,1,0,0,34,38,0
12,3,9857,11,15,2,2,0,4,1,0,0,34,38,0
28,3,9891,11,15,2,2,0,4,1,0,0,34,38,0
22,3,9900,11,15,2,2,0,4,1,0,0,34,38,0
30,0,9914,11,15,2,2,0,4,1,0,0,34,38,0
20,3,10021,11,15,2,2,0,4,1,0,0,34,38,0
41,3,10027,11,15,2,2,0,4,1,0,0,34,38,0
20,3,10063,11,15,2,2,0,4,1,0,0,34,38,0
9,3,10093,11,15,2,2,0,4,1,0,0,34,38,0
11,1,10211,11,15,2,2,0,4,1,0,0,34,38,0
13,3,10219,11,15,2,2,0,4,1,0,0,34,38,0
11,3,10286,11,15,2,2,0,4,1,0,0,34,38,0
16,3,10301,11,15,2,2,0,4,1,0,0,34,38,0
4,3,10345,11,15,2,2,0,4,1,0,0,34,38,0
12,3,10397,11,15,2,2,0,4,1,0,0,34,38,0
11,3,10454,11,15,2,2,0,4,1,0,0,34,38,0
16,5,10459,11,15,2,2,0,4,1,0,0,34,38,0
15,3,10469,11,15,2,2,0,4,1,0,0,34,38,0
31,3,10556,11,15,2,2,0,4,1,0,0,34,38,0
21,3,10628,11,15,2,2,0,4,1,0,0,34,38,0
18,3,10630,11,15,2,2,0,4,1,0,0,34,38,0
33,3,10724,11,15,2,2,0,4,1,0,0,34,38,0
16,5,10730,11,15,2,2,0,4,1,0,0,34,38,0
27,3,10746,11,15,2,2,0,4,1,0,0,34,38,0
43,3,10850,11,15,2,2,0,4,1,0,0,34,38,0
36,3,10856,11,15,2,2,0,4,1,0,0,34,38,0
16,1,10857,11,15,2,2,0,4,1,0,0,34,38,0
18,3,10895,11,15,2,2,0,4,1,0,0,34,38,0
10,3,10905,11,15,2,2,0,4,1,0,0,34,38,0
25,3,10932,11,15,2,2,0,4,1,0,0,34,38,0
21,3,11013,11,15,2,2,0,4,1,0,0,34,38,0
46,3,11020,11,15,2,2,0,4,1,0,0,34,38,0
14,3,11182,11,15,2,2,0,4,1,0,0,34,38,0
13,5,11238,11,15,2,2,0,4,1,0,0,34,38,0
8,3,11272,11,15,2,2,0,4,1,0,0,34,38,0
37,3,11313,11,15,2,2,0,4,1,0,0,34,38,0
26,6,11318,11,15,2,2,0,4,1,0,0,34,38,0
9,5,11373,11,15,2,2,0,4,1,0,0,34,38,0
12,3,11421,11,15,2,2,0,4,1,0,0,34,38,0
7,3,11529,11,15,2,2,0,4,1,0,0,34,38,0
7,3,11622,11,15,2,2,0,4,1,0,0,34,38,0
13,3,11684,11,15,2,2,0,4,1,0,0,34,38,0
38,3,11782,11,15,2,2,0,4,1,0,0,34,38,0
26,3,11806,11,15,2,2,0,4,1,0,0,34,38,0
26,6,12045,11,15,2,2,0,4,1,0,0,34,38,0
39,3,12177,11,15,2,2,0,4,1,0,0,34,38,0
23,3,12191,11,15,2,2,0,4,1,0,0,34,38,0
25,3,12242,11,15,2,2,0,4,1,0,0,34,38,0
35,1,12249,11,15,2,2,0,4,1,0,0,34,38,0
48,1,12363,11,15,2,2,0,4,1,0,0,34,38,0
33,3,12385,11,15,2,2,0,4,1,0,0,34,38,0
34,3,12426,11,15,2,2,0,4,1,0,0,34,38,0
11,3,12497,11,15,2,2,0,4,1,0,0,34,38,0
40,6,12511,11,15,2,2,0,4,1,0,0,34,38,0
17,3,12531,11,15,2,2,0,4,1,0,0,34,38,0
22,0,12718,11,15,2,2,0,4,1,0,0,34,38,0
18,3,12872,11,15,2,2,0,4,1,0,0,34,38,0
16,3,13027,11,15,2,2,0,4,1,0,0,34,38,0
28,6,13140,11,15,2,2,0,4,1,0,0,34,38,0
26,3,13192,11,15,2,2,0,4,1,0,0,34,38,0
3,3,13251,11,15,2,2,0,4,1,0,0,34,38,0
22,3,13402,11,15,2,2,0,4,1,0,0,34,38,0
28,3,13610,11,15,2,2,0,4,1,0,0,34,38,0
44,3,13626,11,15,2,2,0,4,1,0,0,34,38,0
18,5,13851,11,15,2,2,0,4,1,0,0,34,38,0
30,3,13859,11,15,2,2,0,4,1,0,0,34,38,0
8,5,14033,11,15,2,2,0,4,1,0,0,34,38,0
31,3,14155,11,15,2,2,0,4,1,0,0,34,38,0
16,3,14164,11,15,2,2,0,4,1,0,0,34,38,0
30,3,14168,11,15,2,2,0,4,1,0,0,34,38,0
24,3,14308,11,15,2,2,0,4,1,0,0,34,38,0
5,3,14377,11,15,2,2,0,4,1,0,0,34,38,0
41,3,14389,11,15,2,2,0,4,1,0,0,34,38,0
14,3,14428,11,15,2,2,0,4,1,0,0,34,38,0
16,6,14615,11,15,2,2,0,4,1,0,0,34,38,0
10,3,14656,11,15,2,2,0,4,1,0,0,34,38,0
12,3,14665,11,15,2,2,0,4,1,0,0,34,38,0
22,3,14689,11,15,2,2,0,4,1,0,0,34,38,0
27,3,14730,11,15,2,2,0,4,1,0,0,34,38,0
25,3,14758,11,15,2,2,0,4,1,0,0,34,38,0
12,3,14761,11,15,2,2,0,4,1,0,0,34,38,0
19,3,14826,11,15,2,2,0,4,1,0,0,34,38,0
22,3,15125,11,15,2,2,0,4,1,0,0,34,38,0
22,3,15125,11,15,2,2,0,4,1,0,0,34,38,0
30,3,15219,11,15,2,2,0,4,1,0,0,34,38,0
32,1,15264,11,15,2,2,0,4,1,0,0,34,38,0
32,3,15264,11,15,2,2,0,4,1,0,0,34,38,0
40,3,15370,11,15,2,2,0,4,1,0,0,34,38,0
11,5,15419,11,15,2,2,0,4,1,0,0,34,38,0
22,3,15433,11,15,2,2,0,4,1,0,0,34,38,0
38,5,15525,11,15,2,2,0,4,1,0,0,34,38,0
41,3,15603,11,15,2,2,0,4,1,0,0,34,38,0
15,3,15639,11,15,2,2,0,4,1,0,0,34,38,0
26,5,15686,11,15,2,2,0,4,1,0,0,34,38,0
31,5,15811,11,15,2,2,0,4,1,0,0,34,38,0
30,1,15823,11,15,2,2,0,4,1,0,0,34,38,0
13,3,15851,11,15,2,2,0,4,1,0,0,34,38,0
18,1,15861,11,15,2,2,0,4,1,0,0,34,38,0
28,3,15875,11,15,2,2,0,4,1,0,0,34,38,0
26,1,15879,11,15,2,2,0,4,1,0,0,34,38,0
34,3,15961,11,15,2,2,0,4,1,0,0,34,38,0
34,3,16011,11,15,2,2,0,4,1,0,0,34,38,0
11,1,16042,11,15,2,2,0,4,1,0,0,34,38,0
11,3,16125,11,15,2,2,0,4,1,0,0,34,38,0
16,3,16201,11,15,2,2,0,4,1,0,0,34,38,0
19,5,16222,11,15,2,2,0,4,1,0,0,34,38,0
20,3,16317,11,15,2,2,0,4,1,0,0,34,38,0
23,6,16327,11,15,2,2,0,4,1,0,0,34,38,0
18,3,16346,11,15,2,2,0,4,1,0,0,34,38,0
20,3,16346,11,15,2,2,0,4,1,0,0,34,38,0
16,3,16564,11,15,2,2,0,4,1,0,0,34,38,0
15,3,16594,11,15,2,2,0,4,1,0,0,34,38,0
31,3,16599,11,15,2,2,0,4,1,0,0,34,38,0
12,3,16640,11,15,2,2,0,4,1,0,0,34,38,0
33,3,16694,11,15,2,2,0,4,1,0,0,34,38,0
20,3,16719,11,15,2,2,0,4,1,0,0,34,38,0
18,3,16729,11,15,2,2,0,4,1,0,0,34,38,0
21,3,16841,11,15,2,2,0,4,1,0,0,34,38,0
16,5,16954,11,15,2,2,0,4,1,0,0,34,38,0
15,3,17228,11,15,2,2,0,4,1,0,0,34,38,0
43,3,17231,11,15,2,2,0,4,1,0,0,34,38,0
16,3,17426,11,15,2,2,0,4,1,0,0,34,38,0
18,3,17482,11,15,2,2,0,4,1,0,0,34,38,0
15,3,17674,11,15,2,2,0,4,1,0,0,34,38,0
10,3,17684,11,15,2,2,0,4,1,0,0,34,38,0
5,3,17718,11,15,2,2,0,4,1,0,0,34,38,0
14,3,17779,11,15,2,2,0,4,1,0,0,34,38,0
14,3,17872,11,15,2,2,0,4,1,0,0,34,38,0
26,3,17890,11,15,2,2,0,4,1,0,0,34,38,0
13,1,17891,11,15,2,2,0,4,1,0,0,34,38,0
33,3,18012,11,15,2,2,0,4,1,0,0,34,38,0
10,3,18017,11,15,2,2,0,4,1,0,0,34,38,0
38,3,18081,11,15,2,2,0,4,1,0,0,34,38,0
7,3,18136,11,15,2,2,0,4,1,0,0,34,38,0
33,3,18139,11,15,2,2,0,4,1,0,0,34,38,0
33,3,18176,11,15,2,2,0,4,1,0,0,34,38,0
7,3,18563,11,15,2,2,0,4,1,0,0,34,38,0
7,3,18583,11,15,2,2,0,4,1,0,0,34,38,0
9,3,18651,11,15,2,2,0,4,1,0,0,34,38,0
27,3,18689,11,15,2,2,0,4,1,0,0,34,38,0
28,3,18741,11,15,2,2,0,4,1,0,0,34,38,0
36,3,18750,11,15,2,2,0,4,1,0,0,34,38,0
26,4,18810,11,15,2,2,0,4,1,0,0,34,38,0
36,3,18845,11,15,2,2,0,4,1,0,0,34,38,0
21,3,18894,11,15,2,2,0,4,1,0,0,34,38,0
9,3,18898,11,15,2,2,0,4,1,0,0,34,38,0
24,3,18902,11,15,2,2,0,4,1,0,0,34,38,0
24,3,18954,11,15,2,2,0,4,1,0,0,34,38,0
42,3,18994,11,15,2,2,0,4,1,0,0,34,38,0
17,3,19053,11,15,2,2,0,4,1,0,0,34,38,0
3,3,19111,11,15,2,2,0,4,1,0,0,34,38,0
34,3,19222,11,15,2,2,0,4,1,0,0,34,38,0
37,3,19239,11,15,2,2,0,4,1,0,0,34,38,0
31,3,19332,11,15,2,2,0,4,1,0,0,34,38,0
36,3,19343,11,15,2,2,0,4,1,0,0,34,38,0
19,3,19352,11,15,2,2,0,4,1,0,0,34,38,0
18,3,19361,11,15,2,2,0,4,1,0,0,34,38,0
14,3,19432,11,15,2,2,0,4,1,0,0,34,38,0
12,3,19482,11,15,2,2,0,4,1,0,0,34,38,0
29,3,19559,11,15,2,2,0,4,1,0,0,34,38,0
5,3,19561,11,15,2,2,0,4,1,0,0,34,38,0
12,3,19575,11,15,2,2,0,4,1,0,0,34,38,0
10,3,19592,11,15,2,2,0,4,1,0,0,34,38,0
26,6,19697,11,15,2,2,0,4,1,0,0,34,38,0
16,5,19772,11,15,2,2,0,4,1,0,0,34,38,0
26,3,19843,11,15,2,2,0,4,1,0,0,34,38,0
18,3,19902,11,15,2,2,0,4,1,0,0,34,38,0
44,4,19933,11,15,2,2,0,4,1,0,0,34,38,0
9,3,19967,11,15,2,2,0,4,1,0,0,34,38,0
25,3,20017,11,15,2,2,0,4,1,0,0,34,38,0
21,3,20080,11,15,2,2,0,4,1,0,0,34,38,0
30,3,20121,11,15,2,2,0,4,1,0,0,34,38,0
32,3,20382,11,15,2,2,0,4,1,0,0,34,38,0
24,3,20387,11,15,2,2,0,4,1,0,0,34,38,0
20,3,20398,11,15,2,2,0,4,1,0,0,34,38,0
36,6,20432,11,15,2,2,0,4,1,0,0,34,38,0
13,3,20573,11,15,2,2,0,4,1,0,0,34,38,0
24,4,20624,11,15,2,2,0,4,1,0,0,34,38,0
34,3,20664,11,15,2,2,0,4,1,0,0,34,38,0
15,1,20738,11,15,2,2,0,4,1,0,0,34,38,0
10,3,20786,11,15,2,2,0,4,1,0,0,34,38,0
31,3,20805,11,15,2,2,0,4,1,0,0,34,38,0
17,3,20807,11,15,2,2,0,4,1,0,0,34,38,0
13,5,20822,11,15,2,2,0,4,1,0,0,34,38,0
35,3,20973,11,15,2,2,0,4,1,0,0,34,38,0
35,3,20974,11,15,2,2,0,4,1,0,0,34,38,0
11,3,21143,11,15,2,2,0,4,1,0,0,34,38,0
18,3,21188,11,15,2,2,0,4,1,0,0,34,38,0
34,3,21416,11,15,2,2,0,4,1,0,0,34,38,0
35,3,21519,11,15,2,2,0,4,1,0,0,34,38,0
22,3,21551,11,15,2,2,0,4,1,0,0,34,38,0
4,5,21578,11,15,2,2,0,4,1,0,0,34,38,0
28,6,177,15,1,2,3,0,4,1,0,0,34,38,0
31,3,768,15,1,2,3,0,4,1,0,0,34,38,0
26,3,1005,15,1,2,3,0,4,1,0,0,34,38,0
12,3,1237,15,1,2,3,0,4,1,0,0,34,38,0
20,3,1276,15,1,2,3,0,4,1,0,0,34,38,0
31,1,1303,15,1,2,3,0,4,1,0,0,34,38,0
21,1,1319,15,1,2,3,0,4,1,0,0,34,38,0
10,5,1735,15,1,2,3,0,4,1,0,0,34,38,0
17,3,1893,15,1,2,3,0,4,1,0,0,34,38,0
43,4,1972,15,1,2,3,0,4,1,0,0,34,38,0
40,4,2047,15,1,2,3,0,4,1,0,0,34,38,0
17,3,2275,15,1,2,3,0,4,1,0,0,34,38,0
34,3,2348,15,1,2,3,0,4,1,0,0,34,38,0
12,3,2546,15,1,2,3,0,4,1,0,0,34,38,0
14,3,2629,15,1,2,3,0,4,1,0,0,34,38,0
34,3,2698,15,1,2,3,0,4,1,0,0,34,38,0
30,1,2770,15,1,2,3,0,4,1,0,0,34,38,0
14,3,3444,15,1,2,3,0,4,1,0,0,34,38,0
27,3,3675,15,1,2,3,0,4,1,0,0,34,38,0
35,3,5155,15,1,2,3,0,4,1,0,0,34,38,0
26,4,6139,15,1,2,3,0,4,1,0,0,34,38,0
45,3,7064,15,1,2,3,0,4,1,0,0,34,38,0
41,3,7077,15,1,2,3,0,4,1,0,0,34,38,0
11,3,7190,15,1,2,3,0,4,1,0,0,34,38,0
33,0,7343,15,1,2,3,0,4,1,0,0,34,38,0
22,1,7439,15,1,2,3,0,4,1,0,0,34,38,0
10,3,7825,15,1,2,3,0,4,1,0,0,34,38,0
60,4,8028,15,1,2,3,0,4,1,0,0,34,38,0
28,3,8106,15,1,2,3,0,4,1,0,0,34,38,0
30,3,8692,15,1,2,3,0,4,1,0,0,34,38,0
8,3,9951,15,1,2,3,0,4,1,0,0,34,38,0
24,1,12050,15,1,2,3,0,4,1,0,0,34,38,0
24,3,12191,15,1,2,3,0,4,1,0,0,34,38,0
47,3,12683,15,1,2,3,0,4,1,0,0,34,38,0
14,3,13041,15,1,2,3,0,4,1,0,0,34,38,0
19,3,14136,15,1,2,3,0,4,1,0,0,34,38,0
29,3,15715,15,1,2,3,0,4,1,0,0,34,38,0
48,3,15877,15,1,2,3,0,4,1,0,0,34,38,0
18,5,16063,15,1,2,3,0,4,1,0,0,34,38,0
24,1,16094,15,1,2,3,0,4,1,0,0,34,38,0
15,3,16277,15,1,2,3,0,4,1,0,0,34,38,0
21,6,16317,15,1,2,3,0,4,1,0,0,34,38,0
26,4,16327,15,1,2,3,0,4,1,0,0,34,38,0
19,3,17374,15,1,2,3,0,4,1,0,0,34,38,0
43,5,17546,15,1,2,3,0,4,1,0,0,34,38,0
16,4,17915,15,1,2,3,0,4,1,0,0,34,38,0
33,3,18455,15,1,2,3,0,4,1,0,0,34,38,0
28,3,18519,15,1,2,3,0,4,1,0,0,34,38,0
22,3,19880,15,1,2,3,0,4,1,0,0,34,38,0
23,3,20449,15,1,2,3,0,4,1,0,0,34,38,0
21,3,20461,15,1,2,3,0,4,1,0,0,34,38,0
32,5,20515,15,1,2,3,0,4,1,0,0,34,38,0
34,6,20642,15,1,2,3,0,4,1,0,0,34,38,0
22,3,1648,8,2,2,3,0,4,1,0,0,34,38,0
26,1,4278,8,2,2,3,0,4,1,0,0,34,38,0
35,5,5118,8,2,2,3,0,4,1,0,0,34,38,0
34,4,5221,8,2,2,3,0,4,1,0,0,34,38,0
27,3,7140,8,2,2,3,0,4,1,0,0,34,38,0
17,3,8487,8,2,2,3,0,4,1,0,0,34,38,0
24,3,9397,8,2,2,3,0,4,1,0,0,34,38,0
35,6,11332,8,2,2,3,0,4,1,0,0,34,38,0
21,1,12798,8,2,2,3,0,4,1,0,0,34,38,0
19,3,15911,8,2,2,3,0,4,1,0,0,34,38,0
24,6,17018,8,2,2,3,0,4,1,0,0,34,38,0
15,4,17377,8,2,2,3,0,4,1,0,0,34,38,0
38,3,17710,8,2,2,3,0,4,1,0,0,34,38,0
35,3,18834,8,2,2,3,0,4,1,0,0,34,38,0
14,3,20899,8,2,2,3,0,4,1,0,0,34,38,0
35,3,4623,7,3,2,3,0,4,1,0,0,34,38,0
34,5,5430,7,3,2,3,0,4,1,0,0,34,38,0
14,3,5985,7,3,2,3,0,4,1,0,0,34,38,0
10,3,11642,7,3,2,3,0,4,1,0,0,34,38,0
8,3,191,9,4,2,3,0,4,1,0,0,34,38,0
9,3,194,9,4,2,3,0,4,1,0,0,34,38,0
21,3,627,9,4,2,3,0,4,1,0,0,34,38,0
24,3,878,9,4,2,3,0,4,1,0,0,34,38,0
17,3,1134,9,4,2,3,0,4,1,0,0,34,38,0
26,3,1700,9,4,2,3,0,4,1,0,0,34,38,0
32,3,1846,9,4,2,3,0,4,1,0,0,34,38,0
22,5,1915,9,4,2,3,0,4,1,0,0,34,38,0
59,3,2163,9,4,2,3,0,4,1,0,0,34,38,0
6,3,2253,9,4,2,3,0,4,1,0,0,34,38,0
17,3,2672,9,4,2,3,0,4,1,0,0,34,38,0
26,3,3576,9,4,2,3,0,4,1,0,0,34,38,0
14,3,4873,9,4,2,3,0,4,1,0,0,34,38,0
45,6,4887,9,4,2,3,0,4,1,0,0,34,38,0
17,3,5022,9,4,2,3,0,4,1,0,0,34,38,0
14,3,5292,9,4,2,3,0,4,1,0,0,34,38,0
37,1,5431,9,4,2,3,0,4,1,0,0,34,38,0
10,3,5513,9,4,2,3,0,4,1,0,0,34,38,0
39,6,6091,9,4,2,3,0,4,1,0,0,34,38,0
21,3,6229,9,4,2,3,0,4,1,0,0,34,38,0
15,3,6337,9,4,2,3,0,4,1,0,0,34,38,0
35,3,6734,9,4,2,3,0,4,1,0,0,34,38,0
25,3,7258,9,4,2,3,0,4,1,0,0,34,38,0
16,3,7579,9,4,2,3,0,4,1,0,0,34,38,0
34,4,7691,9,4,2,3,0,4,1,0,0,34,38,0
12,3,8331,9,4,2,3,0,4,1,0,0,34,38,0
32,3,8416,9,4,2,3,0,4,1,0,0,34,38,0
25,3,9042,9,4,2,3,0,4,1,0,0,34,38,0
14,3,10764,9,4,2,3,0,4,1,0,0,34,38,0
44,3,11009,9,4,2,3,0,4,1,0,0,34,38,0
37,3,11356,9,4,2,3,0,4,1,0,0,34,38,0
11,3,11419,9,4,2,3,0,4,1,0,0,34,38,0
28,0,14061,9,4,2,3,0,4,1,0,0,34,38,0
41,1,14454,9,4,2,3,0,4,1,0,0,34,38,0
22,6,15492,9,4,2,3,0,4,1,0,0,34,38,0
26,3,15546,9,4,2,3,0,4,1,0,0,34,38,0
15,3,16272,9,4,2,3,0,4,1,0,0,34,38,0
19,3,16719,9,4,2,3,0,4,1,0,0,34,38,0
41,6,17998,9,4,2,3,0,4,1,0,0,34,38,0
11,3,18361,9,4,2,3,0,4,1,0,0,34,38,0
15,0,18556,9,4,2,3,0,4,1,0,0,34,38,0
27,5,18832,9,4,2,3,0,4,1,0,0,34,38,0
33,0,19868,9,4,2,3,0,4,1,0,0,34,38,0
40,3,20219,9,4,2,3,0,4,1,0,0,34,38,0
45,5,20332,9,4,2,3,0,4,1,0,0,34,38,0
27,6,1346,12,5,2,3,0,4,1,0,0,34,38,0
