1,2,3,4,5,6,7,8,9
10,10,48429,2,2,8,28,67487,186356
10,10,48769,2,2,8,28,71537,149268
11,11,181960,2,2,8,28,7374,246569
11,11,181967,5,5,21,13,8265,426401
11,11,181994,2,2,8,28,10973,167740
11,11,182067,2,2,2,24,22083,404670
11,11,182072,2,2,8,28,23298,361491
11,11,181988,2,2,8,28,28449,134048
11,11,182189,2,2,8,28,34844,308580
11,11,182193,2,2,8,28,36696,230345
11,11,187896,2,2,8,28,49069,345667
11,11,182320,2,2,8,28,53357,91621
11,11,182342,2,2,8,28,55242,179393
12,12,50021,2,2,8,28,12897,129125
12,12,50027,2,2,8,28,12902,370201
12,12,46791,2,2,8,28,25657,184683
12,12,47487,2,2,8,28,27934,212584
12,12,12618,2,2,8,28,33644,376104
12,12,46818,2,2,5,11,39633,102021
12,12,12675,2,2,8,28,44605,297608
12,12,50043,2,2,8,28,49727,151232
12,12,26823,2,2,8,28,62179,16321
13,13,102404,2,2,8,28,1466,185469
13,13,102528,2,2,8,28,20498,319640
13,13,102485,2,2,8,28,27725,440047
13,13,102457,2,2,8,28,30977,198425
13,13,102523,2,2,8,28,32425,433694
13,13,102488,5,5,20,15,45484,266809
13,13,102491,2,2,8,28,61403,347380
13,13,102644,2,2,8,28,62800,49943
13,13,102641,2,2,8,28,71073,334294
14,14,1458193,2,2,8,28,1297,408477
14,14,1458189,2,2,8,28,25745,34108
15,15,4242,2,2,5,11,55511,413486
16,16,41906,5,5,18,7,2271,444378
16,16,41843,4,4,14,6,19594,59404
16,16,41903,2,2,8,28,21304,336816
16,16,41904,2,2,8,28,22092,154901
16,16,41905,5,5,18,7,22092,221846
16,16,41876,2,2,8,28,22943,147908
16,16,41819,2,2,8,28,38396,361065
17,17,16403,2,2,8,28,1396,17536
17,17,16404,2,2,5,11,4138,110954
17,17,16350,2,2,8,28,45493,124957
10,10,55791,2,2,8,28,16911,234974
1,1,9059453,2,2,8,28,3008,194800
1,1,9059472,2,2,8,28,10389,310243
1,1,9059483,2,2,8,28,16578,230504
1,1,9059515,2,2,8,28,33461,419081
1,1,9059516,2,2,8,28,33836,171244
1,1,9059520,2,2,8,28,34207,413395
1,1,9059567,4,4,14,6,44146,87705
1,1,9059560,2,2,8,28,62132,214676
2,2,29628,4,4,14,6,23854,244284
3,3,7931,5,5,21,13,12108,295862
3,3,7936,2,2,8,28,13645,423588
3,3,7937,5,5,18,7,13886,186057
3,3,7938,2,2,8,28,13886,367823
3,3,7928,5,5,18,7,19266,23917
3,3,7941,2,2,8,28,27270,50178
3,3,7935,2,2,8,28,35389,296627
3,3,7934,2,2,8,28,38779,115287
3,3,7932,2,2,8,28,66569,37827
3,3,7942,2,2,8,28,72151,227234
4,4,18101,2,2,8,28,4203,370032
5,5,17101,2,2,8,28,5750,396400
5,5,17120,2,2,5,11,8752,357846
5,5,17109,2,2,8,28,67143,342666
7,7,31330,5,5,18,7,29620,133086
7,7,31383,2,2,8,28,62433,287198
7,7,31284,2,2,8,28,63149,171421
8,8,2803,2,2,5,11,12280,172519
8,8,4592,2,2,5,11,23872,126264
9,9,32733,4,4,14,6,63986,125835
9,9,11538,2,2,2,24,72304,130001
10,10,60586,2,2,8,28,8099,268232
10,10,60551,2,2,8,28,34406,352655
10,10,60575,5,5,21,13,63042,39108
10,10,60576,5,5,21,13,63042,439277
11,11,203566,5,5,18,7,261,444116
11,11,203550,2,2,8,28,2071,340843
11,11,203569,2,2,8,28,5161,36578
11,11,203534,5,5,21,13,7374,80498
11,11,203556,5,5,21,13,13205,400770
11,11,203531,2,2,3,5,19603,60752
11,11,203555,2,2,8,28,20290,281978
11,11,203537,2,2,3,5,27955,425608
11,11,203559,2,2,8,28,32313,75398
11,11,203552,2,2,2,24,32313,197091
11,11,203548,2,2,8,28,32313,300641
11,11,203544,4,4,14,6,33753,381328
11,11,203533,2,2,8,28,43072,360991
11,11,203543,2,2,8,28,45710,76963
11,11,203572,4,4,14,6,48219,262927
11,11,203557,2,2,8,28,49979,360358
11,11,203538,2,2,8,28,50480,357263
11,11,203539,2,2,8,28,53981,220561
11,11,203545,5,5,18,7,55209,60369
11,11,203541,2,2,8,28,61403,212606
11,11,203570,2,2,8,28,65140,181797
11,11,203567,2,2,8,28,69658,116028
11,11,203546,4,4,13,4,70592,99031
12,12,53881,4,4,14,6,913,314998
12,12,54350,4,4,14,6,5052,421531
12,12,53849,2,2,8,28,12897,119172
12,12,53934,2,2,8,28,12897,120031
12,12,53882,2,2,8,28,39312,267177
12,12,53854,2,2,8,28,64921,348528
12,12,53929,2,2,5,11,70972,102101
13,13,116467,2,2,8,28,1074,187350
13,13,116598,2,2,8,28,2390,348246
13,13,116595,2,2,8,28,8489,420654
13,13,116606,4,4,13,4,14192,353460
13,13,116527,5,5,22,18,29736,209215
13,13,116528,5,5,26,14,29736,314566
13,13,116615,2,2,7,26,30937,273908
13,13,116503,4,4,14,6,45081,337101
13,13,116504,4,4,14,6,45081,377510
13,13,116667,2,2,8,28,61403,3570
13,13,116668,2,2,8,28,61403,421999
13,13,116501,2,2,8,28,63673,309448
13,13,116472,2,2,8,28,68122,422950
13,13,117042,5,5,18,7,70997,31612
14,14,1466477,2,2,8,28,8005,364053
14,14,1466460,4,4,14,6,19299,7172
14,14,1466377,2,2,8,28,29700,34380
14,14,1466466,2,2,8,28,47618,203930
14,14,1466425,5,5,20,15,65955,441999
14,14,1466535,4,4,13,4,71091,266612
16,16,50132,4,4,14,6,12490,444924
16,16,50163,2,2,8,28,16719,367564
16,16,50133,2,2,8,28,28096,403564
16,16,50130,4,4,14,6,42038,126186
16,16,50126,5,5,21,13,50651,347580
16,16,50159,2,2,8,28,52520,252357
16,16,50136,4,4,14,6,53524,114873
16,16,50161,2,2,8,28,62917,9230
16,16,50125,2,2,8,28,69014,368417
17,17,18543,2,2,8,28,27075,439336
17,17,18566,2,2,8,28,54560,219346
1,1,9063835,2,2,8,28,12280,324446
1,1,9064004,2,2,8,28,34097,440530
1,1,9064056,2,2,8,28,43563,373867
1,1,9064068,2,2,8,28,45493,203930
1,1,9063822,2,2,8,28,55801,75137
1,1,9064216,2,2,8,28,59702,18283
1,1,9064180,2,2,8,28,63146,35845
1,1,9064198,2,2,8,28,65719,4393
1,1,9063852,4,4,13,4,72100,158688
1,1,9064252,4,4,14,6,72300,136149
2,2,31206,2,2,8,28,61340,107331
2,2,31207,4,4,14,6,62814,198093
2,2,31161,5,5,18,7,71349,313475
4,4,19237,2,2,8,28,32244,237212
5,5,18023,2,2,8,28,45750,20400
7,7,33566,2,2,8,28,274,375970
10,10,65639,2,2,8,28,8464,428283
10,10,65648,2,2,8,28,12119,146680
10,10,65956,2,2,8,28,12119,400415
10,10,65621,2,2,8,28,12490,327605
10,10,65626,5,5,21,13,36896,156045
10,10,65663,4,4,14,6,50368,413737
10,10,65667,2,2,8,28,66102,399400
11,11,212203,4,4,13,4,68,322639
11,11,212154,4,4,14,6,4909,294725
11,11,212173,2,2,8,28,10235,250959
11,11,212197,2,2,3,5,11819,136004
11,11,212196,5,5,18,7,12475,383874
11,11,212176,2,2,8,28,12652,297879
11,11,212155,4,4,14,6,12794,298521
11,11,212148,2,2,8,28,14263,238665
11,11,212161,2,2,8,28,15026,224075
11,11,212180,4,4,14,6,16823,255808
11,11,212208,2,2,8,28,17334,356014
11,11,358354,2,2,8,28,19753,38049
11,11,212201,4,4,14,6,20914,72639
11,11,212183,2,2,3,5,20914,367373
11,11,212138,2,2,8,28,22761,213360
11,11,212179,2,2,8,28,27197,207010
11,11,212145,2,2,8,28,30639,398524
11,11,212160,2,2,8,28,31549,113592
11,11,343944,2,2,8,28,32313,250432
11,11,212157,2,2,8,28,32397,325274
11,11,212147,2,2,8,28,33579,255320
11,11,212187,5,5,26,14,38230,100357
11,11,212132,2,2,8,28,38710,297381
11,11,212200,2,2,8,28,39102,431297
11,11,212213,2,2,8,28,39594,378883
11,11,358619,2,2,8,28,41872,219863
11,11,212162,5,5,26,14,42989,202822
11,11,212214,4,4,14,6,43906,289205
11,11,212174,2,2,8,28,44659,11610
11,11,212206,2,2,8,28,46326,174948
11,11,212198,2,2,8,28,48512,9545
11,11,212202,2,2,8,28,49848,128958
11,11,212153,2,2,8,28,52474,360457
11,11,212158,5,5,26,14,54701,401908
11,11,212212,2,2,8,28,55209,199803
11,11,212149,2,2,8,28,59871,239030
11,11,212186,2,2,8,28,59949,407338
11,11,212140,2,2,3,5,61653,402657
11,11,212165,2,2,8,28,63582,324093
11,11,212167,4,4,14,6,65202,19371
11,11,212192,2,2,8,28,67297,225390
11,11,212194,2,2,8,28,68183,24855
11,11,212142,2,2,8,28,69682,10327
11,11,212168,4,4,14,6,70443,266265
11,11,212135,2,2,8,28,70520,385829
11,11,212195,2,2,8,28,70785,186150
11,11,212164,2,2,8,28,71106,437101
11,11,212159,2,2,8,28,72304,188929
12,12,66815,2,2,8,28,8464,158814
12,12,66793,2,2,8,28,22209,77153
12,12,66817,2,2,8,28,25920,217255
12,12,66816,2,2,8,28,44367,366030
13,13,122479,4,4,13,4,3878,348929
13,13,122498,5,5,21,13,21043,214716
13,13,122805,2,2,8,28,38138,196681
13,13,122518,2,2,8,28,42324,333148
13,13,122521,2,2,5,11,42459,167981
13,13,122728,2,2,8,28,42735,76457
13,13,122500,2,2,8,28,47793,72102
13,13,122530,5,5,26,14,50150,105012
13,13,122861,2,2,8,28,51070,347282
13,13,122534,2,2,8,28,55724,417442
13,13,122543,2,2,8,28,65173,353428
14,14,1469740,2,2,8,28,5749,88083
14,14,1469648,2,2,8,28,9122,250256
14,14,1469659,2,2,8,28,15885,349031
14,14,1469781,2,2,8,28,18042,353536
14,14,1469665,4,4,14,6,55188,253999
14,14,1469653,4,4,14,6,56094,418101
14,14,1469779,5,5,21,13,62303,174045
16,16,54055,2,2,8,28,24521,245400
16,16,54058,5,5,18,7,24521,350199
16,16,54057,2,2,8,28,28633,377510
16,16,54020,2,2,8,28,33287,212469
16,16,54158,2,2,8,28,49727,160936
16,16,54056,2,2,8,28,50190,445820
16,16,54054,2,2,8,28,51860,327837
16,16,54157,2,2,8,28,60700,296871
17,17,19469,5,5,26,14,41571,194102
3,3,8605,2,2,8,28,41491,199991
3,3,8607,2,2,8,28,45365,138919
3,3,8608,4,4,14,6,72010,181832
4,4,20323,4,4,14,6,11181,131028
5,5,18650,2,2,8,28,44605,360172
8,8,7655,5,5,18,7,38396,417667
10,10,1437840,2,2,8,28,28545,158091
10,10,1437841,2,2,8,28,28545,360893
10,10,1437747,4,4,14,6,29418,360473
10,10,1438021,2,2,8,28,31488,77083
10,10,1437764,2,2,8,28,32313,310303
10,10,1437769,5,5,18,7,39715,98979
10,10,1437851,2,2,8,28,49262,98788
10,10,1437823,2,2,8,28,69937,79432
10,10,1437829,4,4,14,6,71430,225626
10,10,1437832,2,2,8,28,73636,145042
10,10,1437833,2,2,8,28,73636,362132
11,11,221191,4,4,14,6,274,189745
11,11,221193,2,2,8,28,5989,337970
11,11,221198,4,4,14,6,6954,368045
11,11,221210,2,2,8,28,12794,76963
11,11,221215,2,2,8,28,15026,346543
11,11,221203,2,2,8,28,17734,45070
11,11,221212,5,5,18,7,23872,271331
11,11,221214,2,2,8,28,27148,118155
11,11,221196,2,2,8,28,27703,409898
11,11,221187,2,2,8,28,31570,363291
11,11,221209,4,4,13,4,35989,394613
11,11,221192,4,4,14,6,38138,424316
11,11,221182,2,2,3,5,41847,240268
11,11,221194,4,4,14,6,44538,157501
11,11,221199,2,2,8,28,49157,99031
11,11,221200,5,5,21,13,50150,136484
11,11,221216,5,5,21,13,66183,438518
11,11,221197,2,2,8,28,67297,231486
12,12,33335,2,2,8,28,22209,186965
12,12,33622,5,5,22,18,22209,377461
12,12,31800,2,2,8,28,45493,402811
12,12,33550,2,2,8,28,52474,314196
12,12,33403,5,5,21,13,53619,186642
13,13,30001517,2,2,8,28,4133,101920
13,13,30001519,5,5,22,18,5193,89800
13,13,30001523,4,4,13,4,8265,188012
13,13,30001525,5,5,19,9,9538,229846
13,13,30001526,5,5,21,13,9624,170307
13,13,30001527,2,2,8,28,9835,99677
13,13,30001532,2,2,8,28,13093,311056
13,13,30001534,2,2,8,28,15311,215738
13,13,30001536,2,2,8,28,17899,96113
13,13,30001537,2,2,8,28,17899,184678
13,13,30001538,2,2,8,28,21454,32982
13,13,30001539,2,2,8,28,23460,17578
13,13,30001540,2,2,8,28,24293,397548
13,13,30001544,5,5,18,7,27968,38848
13,13,30001549,4,4,14,6,29933,115761
13,13,30001551,2,2,8,28,30075,371745
13,13,30001552,2,2,8,28,30763,403468
13,13,30001555,2,2,8,28,32204,287736
13,13,30001557,2,2,8,28,33546,198939
13,13,30001559,2,2,8,28,34669,12893
13,13,30001558,2,2,8,28,34669,23929
13,13,30001560,2,2,8,28,34669,332365
13,13,30001561,2,2,8,28,38633,103180
13,13,30001562,2,2,8,28,38703,351872
13,13,30001590,2,2,8,28,39626,88244
13,13,30001563,2,2,8,28,40204,186326
13,13,30001565,4,4,14,6,41628,82382
13,13,30001564,2,2,8,28,41846,125308
13,13,30001569,2,2,8,28,46645,122019
13,13,30001572,5,5,21,13,50772,72569
13,13,30001573,5,5,18,7,50842,36678
13,13,30001574,2,2,8,28,50842,441069
13,13,30001575,2,2,8,28,51994,431944
13,13,30001577,4,4,14,6,53830,185736
13,13,30001578,2,2,8,28,54272,421322
13,13,30001580,2,2,8,28,55235,200725
13,13,30001583,2,2,8,28,57148,419996
13,13,30001584,5,5,21,13,61832,426171
13,13,30001520,2,2,8,28,63484,354339
13,13,30001587,2,2,8,28,69479,379463
14,14,1472296,2,2,8,28,52378,53009
14,14,1472297,2,2,8,28,52378,110824
15,15,5912,2,2,8,28,51421,372419
16,16,56639,2,2,5,11,4272,190174
16,16,56638,5,5,18,7,4272,211346
16,16,56691,2,2,8,28,13594,147870
16,16,56697,2,2,8,28,25794,675
16,16,56694,2,2,8,28,30418,398571
16,16,56787,4,4,14,6,54921,285708
16,16,56695,2,2,8,28,71485,112090
17,17,20006,2,2,8,28,32244,137981
17,17,20128,2,2,8,28,61985,422126
1,1,9072925,2,2,8,28,13356,292282
1,1,9072926,2,2,8,28,13356,359733
1,1,9073293,2,2,8,28,49727,242180
1,1,9073386,2,2,8,28,54106,213486
5,5,19788,2,2,8,28,7329,76223
6,6,16779,5,5,26,14,54691,135681
7,7,37767,2,2,8,28,9713,23193
7,7,37796,3,3,11,27,34097,238836
7,7,37755,5,5,18,7,69752,186199
8,8,14974,5,5,21,13,4079,407794
10,10,1443010,2,2,8,28,2046,430568
10,10,1443011,2,2,8,28,2046,444112
10,10,1443014,2,2,8,28,6368,333336
10,10,1443016,4,4,14,6,11664,423836
10,10,1443020,2,2,8,28,14889,299320
10,10,1443025,2,2,8,28,26158,297680
10,10,1443027,4,4,14,6,27269,183450
10,10,1443100,5,5,21,13,33277,247692
10,10,1443032,2,2,8,28,34733,65398
10,10,1443036,5,5,22,18,43677,20220
10,10,1443037,5,5,26,14,43677,213917
10,10,1443046,2,2,8,28,54705,195077
10,10,1443058,4,4,14,6,59050,72202
10,10,1443048,2,2,8,28,63302,404252
10,10,1443050,5,5,21,13,65420,434172
12,12,73165,2,2,8,28,4686,340023
12,12,73173,2,2,8,28,11733,269215
12,12,73167,5,5,22,18,21512,446757
12,12,73169,2,2,8,28,40777,350571
12,12,73194,2,2,8,28,45493,198046
12,12,73171,2,2,8,28,62761,114234
13,13,30009998,5,5,18,7,1775,371931
13,13,30009999,2,2,8,28,2071,361144
13,13,30010002,5,5,22,18,4778,426006
13,13,30010003,5,5,18,7,5750,171772
13,13,30010004,2,2,8,28,7226,171094
13,13,30010006,2,2,8,28,9538,444877
13,13,30010010,2,2,8,28,10335,64613
13,13,30010011,2,2,8,28,11977,17250
13,13,30010012,2,2,8,28,12490,20372
13,13,30010021,2,2,8,28,15304,223270
13,13,30010015,5,5,26,14,24341,35650
13,13,30010017,2,2,8,28,27920,235307
13,13,30010018,5,5,22,18,29155,74939
13,13,30010019,2,2,8,28,29260,160123
13,13,30010023,4,4,14,6,30318,403495
13,13,30010022,2,2,8,28,32244,444116
13,13,30010026,2,2,8,28,44605,268259
13,13,30010027,2,2,8,28,47234,207528
13,13,30010028,2,2,8,28,47254,250723
13,13,30010029,2,2,8,28,47296,151074
13,13,30010030,2,2,8,28,51070,38156
13,13,30010032,2,2,8,28,53512,124971
13,13,30010033,2,2,8,28,59671,44867
13,13,30010034,2,2,8,28,61403,365154
13,13,30010036,2,2,8,28,62303,24245
13,13,30010037,5,5,21,13,64440,228458
16,16,61509,2,2,8,28,34740,190055
16,16,61508,2,2,8,28,34740,357320
16,16,61506,2,2,5,11,48512,218677
16,16,61511,5,5,22,18,55581,15440
18,18,30008733,2,2,8,28,1396,229027
4,4,22303,2,2,8,28,9060,360914
5,5,20473,5,5,18,7,8309,159195
3,3,9596,2,2,8,28,49688,292006
1,1,9083499,2,2,8,28,3826,212647
1,1,9083501,4,4,13,4,19257,406518
6,6,18521,4,4,14,6,3380,346691
7,7,42281,5,5,18,7,41651,48136
10,10,1455053,5,5,26,14,16889,424818
10,10,1454886,5,5,21,13,18252,386403
10,10,1455137,2,2,8,28,20057,14466
10,10,1455143,2,2,8,28,32739,23917
10,10,1454887,5,5,18,7,56294,210402
10,10,1455088,3,3,11,27,66032,167737
10,10,1454889,5,5,18,7,72105,67301
10,10,1454888,5,5,21,13,72105,174150
11,11,259317,2,2,8,28,7371,41633
11,11,259262,2,2,8,28,28766,399679
11,11,259462,4,4,13,4,30977,398996
11,11,259322,5,5,26,14,36812,405114
11,11,258752,2,2,8,28,37655,267937
11,11,260243,2,2,8,28,42642,100225
11,11,259946,2,2,8,28,44605,53326
11,11,259935,2,2,8,28,46315,139762
11,11,258753,5,5,18,7,47091,436520
11,11,259319,5,5,26,14,49198,211494
11,11,259321,2,2,3,5,52619,293268
11,11,260806,2,2,8,28,66624,333613
12,12,82399,2,2,8,28,28277,308093
12,12,82411,5,5,26,14,42934,335046
13,13,30024142,2,2,8,28,6969,68830
13,13,30024149,2,2,8,28,11661,33985
13,13,30074660,2,2,8,28,13452,54876
13,13,30024143,5,5,22,18,27075,264560
13,13,30024188,5,5,18,7,27646,173104
13,13,30024144,5,5,18,7,27646,208373
13,13,30024151,2,2,8,28,29853,19820
13,13,30024152,2,2,8,28,29853,207666
13,13,30074834,3,3,11,27,39495,90988
13,13,30024148,5,5,21,13,40056,341605
13,13,30024155,2,2,8,28,70765,258597
14,14,14476517,4,4,14,6,27447,15491
14,14,14476453,2,2,8,28,34070,367256
14,14,14476352,4,4,13,4,55013,19537
15,15,7988,2,2,8,28,69929,242682
16,16,68983,2,2,8,28,762,164052
16,16,68890,2,2,8,28,10297,49951
16,16,68953,2,2,8,28,18637,130645
16,16,69020,2,2,8,28,35666,114038
16,16,68901,5,5,20,15,37309,211988
16,16,69695,2,2,8,28,39182,154041
16,16,68979,2,2,8,28,39182,361124
16,16,68937,2,2,8,28,55054,50112
16,16,69092,2,2,8,28,60706,400269
16,16,68972,5,5,19,9,63146,93892
16,16,68980,2,2,8,28,67143,133524
16,16,68942,2,2,8,28,68515,194548
16,16,68973,2,2,8,28,69866,361310
1,1,9093800,2,2,8,28,1396,333336
1,1,9093574,2,2,8,28,16779,304730
1,1,9093815,5,5,19,9,30388,200157
1,1,9093821,4,4,13,4,33484,187213
1,1,9093589,2,2,8,28,40204,374641
1,1,9093587,4,4,14,6,41056,446194
1,1,9093588,2,2,8,28,41115,199899
1,1,9093602,3,3,11,27,60872,352603
1,1,9093603,2,2,8,28,61174,187884
1,1,9093604,4,4,14,6,64156,119781
1,1,9093605,2,2,8,28,64365,42615
1,1,9093608,2,2,8,28,66918,423896
1,1,9093609,2,2,8,28,67591,221228
1,1,9093611,2,2,8,28,71430,242497
2,2,195621,3,3,11,27,3552,379032
3,3,10458,4,4,13,4,39190,43875
3,3,10466,2,2,8,28,47811,26730
4,4,25004,2,2,8,28,11993,68830
4,4,25016,2,2,8,28,47527,93574
5,5,24296,2,2,8,28,32372,392600
5,5,24060,2,2,8,28,54957,348881
6,6,19536,2,2,8,28,17841,414806
6,6,19543,2,2,8,28,47732,337545
7,7,46503,2,2,8,28,4780,89867
7,7,45257,2,2,8,28,55804,28116
7,7,45260,2,2,8,28,64515,44075
8,8,17690,4,4,14,6,9483,87411
9,9,44370,2,2,8,28,6497,247389
10,10,1462884,2,2,8,28,10335,274294
10,10,1463164,2,2,8,28,13526,84185
10,10,1462896,2,2,8,28,27537,202280
10,10,1462898,2,2,8,28,28891,26442
10,10,1463188,2,2,8,28,32029,330086
10,10,1462857,2,2,8,28,32101,57806
10,10,1462780,2,2,8,28,32279,207976
10,10,1462781,2,2,8,28,32279,245986
10,10,1462782,5,5,18,7,32279,308549
10,10,1462914,2,2,8,28,36081,307928
10,10,1462915,4,4,14,6,36909,332288
10,10,1462863,2,2,8,28,38396,360497
10,10,1462928,2,2,8,28,46315,277680
10,10,1462938,4,4,14,6,56569,72177
10,10,1462941,2,2,8,28,57648,342204
10,10,1462944,2,2,8,28,61403,99001
11,11,282715,4,4,13,4,988,333336
11,11,282945,2,2,8,28,3725,11505
11,11,282917,4,4,14,6,12124,121301
11,11,282943,2,2,8,28,19334,449546
11,11,282695,2,2,8,28,19824,325032
11,11,282728,2,2,8,28,25657,42006
11,11,282951,5,5,26,14,29464,417042
11,11,282948,4,4,14,6,30388,56394
11,11,282950,2,2,8,28,33524,336819
11,11,282729,2,2,8,28,41095,149444
11,11,282699,2,2,8,28,47713,4283
11,11,282560,2,2,2,24,63440,331031
12,12,86592,4,4,14,6,8521,205193
12,12,86610,2,2,8,28,8663,241605
12,12,86597,2,2,8,28,16180,214745
12,12,87416,4,4,14,6,29917,372138
12,12,86588,2,2,8,28,30607,327602
12,12,86690,2,2,8,28,32313,6653
12,12,86611,2,2,8,28,46382,156171
12,12,86612,2,2,8,28,46382,374641
12,12,86606,2,2,8,28,61567,294746
12,12,86630,2,2,8,28,65719,164846
13,13,30036607,2,2,8,28,804,51527
13,13,30036794,4,4,13,4,11384,217742
13,13,30036820,2,2,7,26,22336,321520
13,13,30036626,2,2,8,28,41865,21219
13,13,30036616,4,4,14,6,44743,147603
13,13,30036656,2,2,8,28,50483,410580
13,13,30037438,2,2,8,28,59565,127375
13,13,30036617,2,2,8,28,61403,397275
13,13,30036605,2,2,8,28,62588,284043
13,13,30036603,2,2,8,28,68444,379231
14,14,14481221,2,2,8,28,2958,213771
14,14,14481409,2,2,8,28,8464,287903
14,14,14481472,2,2,8,28,50183,213852
14,14,14481408,2,2,8,28,54900,110322
15,15,8814,2,2,8,28,54705,186701
16,16,74321,4,4,14,6,13886,218957
16,16,74325,2,2,8,28,16960,211598
16,16,74330,4,4,13,4,49238,101920
16,16,74466,2,2,8,28,72304,144123
17,17,24349,2,2,8,28,46,120449
17,17,24348,2,2,8,28,762,107382
17,17,24347,2,2,8,28,1074,408193
17,17,24351,2,2,8,28,8180,394729
17,17,24350,2,2,8,28,20498,271695
17,17,24355,2,2,8,28,27281,280311
17,17,24388,2,2,8,28,29952,246273
17,17,24344,2,2,8,28,53979,368580
17,17,24397,2,2,8,28,71430,387152
1,1,9096422,2,2,8,28,3132,229960
1,1,9096587,4,4,14,6,14253,169696
1,1,9096495,2,2,8,28,22952,1571
1,1,9096497,4,4,14,6,37673,309749
1,1,9096502,2,2,8,28,45619,114373
1,1,9096503,2,2,8,28,48896,84207
1,1,9096507,4,4,14,6,63231,445928
1,1,9096488,2,2,8,28,66965,220626
1,1,9096509,2,2,8,28,68635,443137
1,1,9096512,2,2,8,28,72151,183670
1,1,9096572,5,5,18,7,73350,298734
1,1,9096514,2,2,8,28,73350,423080
2,2,196201,2,2,8,28,8576,25410
2,2,196202,2,2,8,28,8576,445310
4,4,25463,2,2,8,28,8052,446366
5,5,24300,5,5,26,14,2976,378437
5,5,24332,2,2,8,28,9556,273681
7,7,46504,2,2,8,28,4780,16283
7,7,46527,4,4,14,6,20305,96047
7,7,46514,2,2,2,24,25951,361304
8,8,18143,2,2,8,28,28142,362830
8,8,18067,5,5,26,14,39102,136152
9,9,44901,2,2,8,28,42781,126735
9,9,44907,2,2,8,28,42837,308251
10,10,1468122,2,2,8,28,1635,319515
10,10,1468048,2,2,8,28,9233,172618
10,10,1468194,2,2,8,28,10091,88682
10,10,1468132,2,2,8,28,10698,445820
10,10,1468195,2,2,8,28,10741,200616
10,10,1468310,2,2,8,28,15822,257163
10,10,1468311,2,2,8,28,15822,417927
10,10,1468145,2,2,8,28,20521,60034
10,10,1468198,2,2,8,28,23031,119355
10,10,1468243,2,2,8,28,25214,75796
10,10,1468783,2,2,8,28,27572,123250
10,10,1468385,2,2,8,28,28142,243740
10,10,1468159,4,4,14,6,30193,85513
10,10,1468114,2,2,8,28,36102,418053
10,10,1468269,4,4,13,4,56329,43428
10,10,1468183,2,2,8,28,64425,102009
10,10,1468306,2,2,8,28,72230,379855
11,11,291016,2,2,8,28,528,434889
11,11,290932,4,4,14,6,913,113573
11,11,290997,2,2,3,5,3613,391920
11,11,290999,2,2,8,28,6742,380068
11,11,291021,4,4,14,6,7944,339040
11,11,290929,4,4,14,6,10799,8307
11,11,290995,5,5,26,14,25395,15216
11,11,291019,2,2,2,24,28782,92482
11,11,291014,2,2,8,28,38396,93251
11,11,291685,4,4,14,6,39958,303620
11,11,290933,5,5,21,13,41724,356277
11,11,291020,2,2,8,28,42925,334488
11,11,290937,2,2,8,28,43065,235123
11,11,290998,2,2,8,28,43904,307916
11,11,291017,2,2,8,28,45493,28198
11,11,299605,5,5,18,7,52019,295333
11,11,290996,2,2,8,28,52901,100537
11,11,291013,4,4,14,6,54106,163186
11,11,290934,4,4,13,4,54996,77330
11,11,291739,2,2,8,28,60015,426102
11,11,290473,2,2,3,5,61241,351741
11,11,291412,2,2,8,28,67297,300001
12,12,88880,2,2,8,28,3285,360616
12,12,88904,2,2,8,28,12500,281894
12,12,88903,2,2,8,28,12897,415147
12,12,88902,2,2,8,28,46910,272506
12,12,88901,2,2,8,28,48750,177116
12,12,88892,2,2,8,28,65061,228573
12,12,88881,2,2,8,28,70235,220880
13,13,30040642,2,2,8,28,8265,101285
13,13,30040658,2,2,8,28,23339,77826
13,13,30040556,2,2,8,28,24246,96708
13,13,30040659,2,2,8,28,30398,386852
13,13,30040560,4,4,14,6,34162,305582
13,13,30040507,2,2,8,28,44550,335568
13,13,30040668,2,2,8,28,46806,239519
13,13,30040574,2,2,8,28,58353,93354
14,14,14483150,2,2,8,28,5962,384907
14,14,14483166,2,2,8,28,15026,284591
14,14,14483176,2,2,8,28,24943,409173
14,14,14483211,2,2,8,28,43424,313709
14,14,14483212,2,2,8,28,43476,170304
16,16,76857,4,4,14,6,1396,126092
16,16,76886,4,4,13,4,15049,335641
16,16,76895,4,4,14,6,15442,442003
16,16,76887,2,2,8,28,17603,231602
16,16,76888,2,2,8,28,17603,308817
16,16,76889,2,2,8,28,18210,267414
16,16,76851,2,2,8,28,18393,444896
16,16,76890,2,2,8,28,29403,134291
16,16,76897,2,2,8,28,39715,311854
16,16,76891,4,4,14,6,41980,126487
16,16,76849,2,2,8,28,72300,189458
16,16,76850,2,2,8,28,72300,362168
1,1,9100442,2,2,2,24,9605,433279
1,1,9100543,2,2,8,28,12280,229573
1,1,9100458,2,2,8,28,19499,28326
1,1,9100464,2,2,8,28,24924,394384
1,1,9100468,2,2,8,28,27743,174687
1,1,9100469,2,2,8,28,27956,256547
1,1,9100491,2,2,8,28,38506,241893
1,1,9100375,2,2,8,28,38726,450190
1,1,9100496,2,2,8,28,42732,309359
1,1,9100503,2,2,8,28,46311,170273
1,1,9100520,2,2,8,28,56019,403567
1,1,9100527,2,2,8,28,70752,28898
